# Temperature = 202.370 K. FWHM = 1.00000 nm
# Wavelength (nm). unconv. spectr.. convolv. spectr.
1515.00   1.2639E+000   6.4174E-002
1515.05   0.0000E+000   6.3479E-002
1515.10   0.0000E+000   6.2018E-002
1515.15   0.0000E+000   5.9831E-002
1515.20   0.0000E+000   5.6989E-002
1515.25   0.0000E+000   5.3587E-002
1515.30   0.0000E+000   4.9735E-002
1515.35   0.0000E+000   4.5558E-002
1515.40   0.0000E+000   4.1183E-002
1515.45   0.0000E+000   3.6735E-002
1515.50   0.0000E+000   3.2332E-002
1515.55   0.0000E+000   2.8076E-002
1515.60   0.0000E+000   2.4053E-002
1515.65   0.0000E+000   2.0329E-002
1515.70   0.0000E+000   1.6950E-002
1515.75   0.0000E+000   1.3941E-002
1515.80   0.0000E+000   1.1310E-002
1515.85   0.0000E+000   9.0515E-003
1515.90   0.0000E+000   7.1452E-003
1515.95   0.0000E+000   5.5636E-003
1516.00   0.0000E+000   4.2731E-003
1516.05   0.0000E+000   3.2372E-003
1516.10   0.0000E+000   2.4192E-003
1516.15   0.0000E+000   1.7834E-003
1516.20   0.0000E+000   1.2970E-003
1516.25   0.0000E+000   9.3075E-004
1516.30   0.0000E+000   6.5918E-004
1516.35   0.0000E+000   4.6092E-004
1516.40   0.0000E+000   3.1839E-004
1516.45   0.0000E+000   2.1749E-004
1516.50   0.0000E+000   1.4715E-004
1516.55   0.0000E+000   9.8892E-005
1516.60   9.5084E-005   6.6335E-005
1516.65   0.0000E+000   4.4803E-005
1516.70   0.0000E+000   3.0947E-005
1516.75   0.0000E+000   2.2448E-005
1516.80   0.0000E+000   1.7769E-005
1516.85   0.0000E+000   1.5981E-005
1516.90   0.0000E+000   1.6627E-005
1516.95   0.0000E+000   1.9645E-005
1517.00   0.0000E+000   2.5326E-005
1517.05   0.0000E+000   3.4319E-005
1517.10   0.0000E+000   4.7674E-005
1517.15   0.0000E+000   6.6937E-005
1517.20   0.0000E+000   9.4305E-005
1517.25   0.0000E+000   1.3287E-004
1517.30   0.0000E+000   1.8699E-004
1517.35   0.0000E+000   2.6282E-004
1517.40   0.0000E+000   3.6912E-004
1517.45   0.0000E+000   5.1840E-004
1517.50   0.0000E+000   7.2855E-004
1517.55   0.0000E+000   1.0251E-003
1517.60   0.0000E+000   1.4444E-003
1517.65   0.0000E+000   2.0376E-003
1517.70   0.0000E+000   2.8765E-003
1517.75   0.0000E+000   4.0598E-003
1517.80   0.0000E+000   5.7222E-003
