# Temperature = 250.250 K. FWHM = 1.00000 nm
# Wavelength (nm). unconv. spectr.. convolv. spectr.
1515.00   1.9543E+000   9.9968E-002
1515.05   0.0000E+000   9.8790E-002
1515.10   0.0000E+000   9.6432E-002
1515.15   0.0000E+000   9.2963E-002
1515.20   0.0000E+000   8.8490E-002
1515.25   0.0000E+000   8.3159E-002
1515.30   0.0000E+000   7.7144E-002
1515.35   0.0000E+000   7.0635E-002
1515.40   0.0000E+000   6.3828E-002
1515.45   0.0000E+000   5.6916E-002
1515.50   0.0000E+000   5.0080E-002
1515.55   0.0000E+000   4.3478E-002
1515.60   0.0000E+000   3.7241E-002
1515.65   0.0000E+000   3.1470E-002
1515.70   0.0000E+000   2.6235E-002
1515.75   0.0000E+000   2.1575E-002
1515.80   0.0000E+000   1.7503E-002
1515.85   0.0000E+000   1.4007E-002
1515.90   0.0000E+000   1.1057E-002
1515.95   0.0000E+000   8.6100E-003
1516.00   0.0000E+000   6.6139E-003
1516.05   0.0000E+000   5.0121E-003
1516.10   0.0000E+000   3.7474E-003
1516.15   0.0000E+000   2.7647E-003
1516.20   0.0000E+000   2.0133E-003
1516.25   0.0000E+000   1.4476E-003
1516.30   0.0000E+000   1.0284E-003
1516.35   0.0000E+000   7.2259E-004
1516.40   0.0000E+000   5.0288E-004
1516.45   0.0000E+000   3.4747E-004
1516.50   0.0000E+000   2.3923E-004
1516.55   0.0000E+000   1.6503E-004
1516.60   4.0315E-004   1.1501E-004
1516.65   0.0000E+000   8.1975E-005
1516.70   0.0000E+000   6.0781E-005
1516.75   0.0000E+000   4.7917E-005
1516.80   0.0000E+000   4.1116E-005
1516.85   0.0000E+000   3.9085E-005
1516.90   0.0000E+000   4.1312E-005
1516.95   0.0000E+000   4.7946E-005
1517.00   0.0000E+000   5.9740E-005
1517.05   0.0000E+000   7.8057E-005
1517.10   0.0000E+000   1.0492E-004
1517.15   0.0000E+000   1.4313E-004
1517.20   0.0000E+000   1.9644E-004
1517.25   0.0000E+000   2.6981E-004
1517.30   0.0000E+000   3.6981E-004
1517.35   0.0000E+000   5.0512E-004
1517.40   0.0000E+000   6.8729E-004
1517.45   0.0000E+000   9.3187E-004
1517.50   0.0000E+000   1.2599E-003
1517.55   0.0000E+000   1.6999E-003
1517.60   0.0000E+000   2.2912E-003
1517.65   0.0000E+000   3.0871E-003
