# Temperature = 150.077 K. FWHM = 1.00000 nm
# Wavelength (nm). unconv. spectr.. convolv. spectr.
1515.00   5.1629E-001   2.5902E-002
1515.05   0.0000E+000   2.5663E-002
1515.10   0.0000E+000   2.5107E-002
1515.15   0.0000E+000   2.4251E-002
1515.20   0.0000E+000   2.3124E-002
1515.25   0.0000E+000   2.1763E-002
1515.30   0.0000E+000   2.0215E-002
1515.35   0.0000E+000   1.8530E-002
1515.40   0.0000E+000   1.6760E-002
1515.45   0.0000E+000   1.4958E-002
1515.50   0.0000E+000   1.3171E-002
1515.55   0.0000E+000   1.1442E-002
1515.60   0.0000E+000   9.8054E-003
1515.65   0.0000E+000   8.2896E-003
1515.70   0.0000E+000   6.9132E-003
1515.75   0.0000E+000   5.6871E-003
1515.80   0.0000E+000   4.6148E-003
1515.85   0.0000E+000   3.6936E-003
1515.90   0.0000E+000   2.9160E-003
1515.95   0.0000E+000   2.2706E-003
1516.00   0.0000E+000   1.7439E-003
1516.05   0.0000E+000   1.3211E-003
1516.10   0.0000E+000   9.8705E-004
1516.15   0.0000E+000   7.2739E-004
1516.20   0.0000E+000   5.2871E-004
1516.25   0.0000E+000   3.7905E-004
1516.30   0.0000E+000   2.6805E-004
1516.35   0.0000E+000   1.8699E-004
1516.40   0.0000E+000   1.2869E-004
1516.45   0.0000E+000   8.7391E-005
1516.50   0.0000E+000   5.8586E-005
1516.55   0.0000E+000   3.8805E-005
1516.60   6.1871E-006   2.5439E-005
1516.65   0.0000E+000   1.6570E-005
1516.70   0.0000E+000   1.0817E-005
1516.75   0.0000E+000   7.2147E-006
1516.80   0.0000E+000   5.1092E-006
1516.85   0.0000E+000   4.0866E-006
1516.90   0.0000E+000   3.9186E-006
1516.95   0.0000E+000   4.5319E-006
1517.00   0.0000E+000   5.9979E-006
1517.05   0.0000E+000   8.5467E-006
1517.10   0.0000E+000   1.2610E-005
1517.15   0.0000E+000   1.8902E-005
1517.20   0.0000E+000   2.8562E-005
1517.25   0.0000E+000   4.3369E-005
1517.30   0.0000E+000   6.6094E-005
1517.35   0.0000E+000   1.0102E-004
1517.40   0.0000E+000   1.5471E-004
1517.45   0.0000E+000   2.3716E-004
1517.50   0.0000E+000   3.6340E-004
1517.55   0.0000E+000   5.5581E-004
1517.60   0.0000E+000   8.4720E-004
1517.65   0.0000E+000   1.2850E-003
1517.70   0.0000E+000   1.9367E-003
1517.75   0.0000E+000   2.8969E-003
1517.80   0.0000E+000   4.2953E-003
1517.85   0.0000E+000   6.3076E-003
1517.90   0.0000E+000   9.1660E-003
1517.95   0.0000E+000   1.3172E-002
1518.00   0.0000E+000   1.8711E-002
1518.05   0.0000E+000   2.6258E-002
1518.10   0.0000E+000   3.6394E-002
1518.15   0.0000E+000   4.9805E-002
1518.20   0.0000E+000   6.7281E-002
1518.25   0.0000E+000   8.9705E-002
1518.30   1.1290E-002   1.1803E-001
1518.35   0.0000E+000   1.5322E-001
1518.40   0.0000E+000   1.9626E-001
1518.45   0.0000E+000   2.4800E-001
1518.50   0.0000E+000   3.0915E-001
1518.55   0.0000E+000   3.8016E-001
1518.60   0.0000E+000   4.6112E-001
1518.65   0.0000E+000   5.5170E-001
1518.70   0.0000E+000   6.5108E-001
1518.75   0.0000E+000   7.5785E-001
1518.80   6.2168E-002   8.7007E-001
1518.85   0.0000E+000   9.8523E-001
1518.90   0.0000E+000   1.1003E+000
1518.95   0.0000E+000   1.2120E+000
1519.00   0.0000E+000   1.3168E+000
1519.05   0.0000E+000   1.4109E+000
1519.10   0.0000E+000   1.4910E+000
1519.15   0.0000E+000   1.5540E+000
1519.20   0.0000E+000   1.5974E+000
1519.25   3.4498E+001   1.6195E+000
1519.30   0.0000E+000   1.6192E+000
1519.35   0.0000E+000   1.5968E+000
1519.40   0.0000E+000   1.5529E+000
1519.45   0.0000E+000   1.4895E+000
1519.50   0.0000E+000   1.4091E+000
1519.55   0.0000E+000   1.3146E+000
1519.60   0.0000E+000   1.2096E+000
1519.65   0.0000E+000   1.0977E+000
1519.70   0.0000E+000   9.8242E-001
1519.75   0.0000E+000   8.6715E-001
1519.80   0.0000E+000   7.5487E-001
1519.85   0.0000E+000   6.4808E-001
1519.90   0.0000E+000   5.4874E-001
1519.95   0.0000E+000   4.5824E-001
1520.00   0.0000E+000   3.7739E-001
1520.05   0.0000E+000   3.0653E-001
1520.10   0.0000E+000   2.4555E-001
1520.15   0.0000E+000   1.9399E-001
1520.20   0.0000E+000   1.5115E-001
1520.25   0.0000E+000   1.1615E-001
1520.30   0.0000E+000   8.8022E-002
1520.35   0.0000E+000   6.5789E-002
1520.40   0.0000E+000   4.8495E-002
1520.45   0.0000E+000   3.5255E-002
1520.50   0.0000E+000   2.5277E-002
1520.55   0.0000E+000   1.7873E-002
1520.60   0.0000E+000   1.2464E-002
1520.65   0.0000E+000   8.5725E-003
1520.70   0.0000E+000   5.8147E-003
1520.75   0.0000E+000   3.8898E-003
1520.80   0.0000E+000   2.5663E-003
1520.85   0.0000E+000   1.6698E-003
1520.90   0.0000E+000   1.0716E-003
1520.95   0.0000E+000   6.7816E-004
1521.00   0.0000E+000   4.2329E-004
1521.05   0.0000E+000   2.6057E-004
1521.10   0.0000E+000   1.5820E-004
1521.15   0.0000E+000   9.4736E-005
1521.20   0.0000E+000   5.5965E-005
1521.25   0.0000E+000   3.2630E-005
1521.30   0.0000E+000   1.8800E-005
1521.35   0.0000E+000   1.0738E-005
1521.40   0.0000E+000   6.1330E-006
1521.45   0.0000E+000   3.5783E-006
1521.50   0.0000E+000   2.2363E-006
1521.55   0.0000E+000   1.6209E-006
1521.60   0.0000E+000   1.4604E-006
1521.65   0.0000E+000   1.6132E-006
1521.70   0.0000E+000   2.0172E-006
1521.75   0.0000E+000   2.6593E-006
1521.80   0.0000E+000   3.5587E-006
1521.85   0.0000E+000   4.7568E-006
1521.90   0.0000E+000   6.3138E-006
1521.95   0.0000E+000   8.3066E-006
1522.00   0.0000E+000   1.0831E-005
1522.05   0.0000E+000   1.4010E-005
1522.10   0.0000E+000   1.8001E-005
1522.15   0.0000E+000   2.3026E-005
1522.20   0.0000E+000   2.9406E-005
1522.25   0.0000E+000   3.7643E-005
1522.30   0.0000E+000   4.8540E-005
1522.35   0.0000E+000   6.3422E-005
1522.40   0.0000E+000   8.4486E-005
1522.45   0.0000E+000   1.1538E-004
1522.50   0.0000E+000   1.6211E-004
1522.55   0.0000E+000   2.3448E-004
1522.60   0.0000E+000   3.4824E-004
1522.65   0.0000E+000   5.2840E-004
1522.70   0.0000E+000   8.1394E-004
1522.75   0.0000E+000   1.2647E-003
1522.80   1.2124E-003   1.9712E-003
1522.85   0.0000E+000   3.0674E-003
1522.90   0.0000E+000   4.7490E-003
1522.95   0.0000E+000   7.2961E-003
1523.00   0.0000E+000   1.1103E-002
1523.05   0.0000E+000   1.6714E-002
1523.10   0.0000E+000   2.4865E-002
1523.15   0.0000E+000   3.6535E-002
1523.20   0.0000E+000   5.2996E-002
1523.25   0.0000E+000   7.5870E-002
1523.30   5.6935E-003   1.0717E-001
1523.35   0.0000E+000   1.4936E-001
1523.40   0.0000E+000   2.0533E-001
1523.45   0.0000E+000   2.7844E-001
1523.50   0.0000E+000   3.7242E-001
1523.55   0.0000E+000   4.9131E-001
1523.60   0.0000E+000   6.3927E-001
1523.65   0.0000E+000   8.2038E-001
1523.70   0.0000E+000   1.0383E+000
1523.75   0.0000E+000   1.2961E+000
1523.80   0.0000E+000   1.5956E+000
1523.85   0.0000E+000   1.9374E+000
1523.90   0.0000E+000   2.3199E+000
1523.95   0.0000E+000   2.7397E+000
1524.00   0.0000E+000   3.1910E+000
1524.05   0.0000E+000   3.6655E+000
1524.10   0.0000E+000   4.1526E+000
1524.15   0.0000E+000   4.6396E+000
1524.20   0.0000E+000   5.1124E+000
1524.25   0.0000E+000   5.5558E+000
1524.30   0.0000E+000   5.9546E+000
1524.35   0.0000E+000   6.2941E+000
1524.40   0.0000E+000   6.5614E+000
1524.45   0.0000E+000   6.7458E+000
1524.50   1.4587E+002   6.8400E+000
1524.55   0.0000E+000   6.8400E+000
1524.60   0.0000E+000   6.7458E+000
1524.65   0.0000E+000   6.5613E+000
1524.70   0.0000E+000   6.2941E+000
1524.75   0.0000E+000   5.9545E+000
1524.80   0.0000E+000   5.5558E+000
1524.85   0.0000E+000   5.1124E+000
1524.90   0.0000E+000   4.6396E+000
1524.95   0.0000E+000   4.1525E+000
1525.00   0.0000E+000   3.6655E+000
1525.05   0.0000E+000   3.1910E+000
1525.10   0.0000E+000   2.7397E+000
1525.15   0.0000E+000   2.3198E+000
1525.20   0.0000E+000   1.9372E+000
1525.25   0.0000E+000   1.5955E+000
1525.30   0.0000E+000   1.2959E+000
1525.35   0.0000E+000   1.0381E+000
1525.40   0.0000E+000   8.2017E-001
1525.45   0.0000E+000   6.3905E-001
1525.50   0.0000E+000   4.9107E-001
1525.55   0.0000E+000   3.7216E-001
1525.60   0.0000E+000   2.7816E-001
1525.65   0.0000E+000   2.0504E-001
1525.70   0.0000E+000   1.4906E-001
1525.75   0.0000E+000   1.0687E-001
1525.80   0.0000E+000   7.5572E-002
1525.85   0.0000E+000   5.2702E-002
1525.90   0.0000E+000   3.6247E-002
1525.95   0.0000E+000   2.4586E-002
1526.00   0.0000E+000   1.6447E-002
1526.05   0.0000E+000   1.0851E-002
1526.10   0.0000E+000   7.0605E-003
1526.15   0.0000E+000   4.5308E-003
1526.20   0.0000E+000   2.8675E-003
1526.25   0.0000E+000   1.7898E-003
1526.30   0.0000E+000   1.1017E-003
1526.35   0.0000E+000   6.6886E-004
1526.40   0.0000E+000   4.0048E-004
1526.45   0.0000E+000   2.3648E-004
1526.50   0.0000E+000   1.3772E-004
1526.55   0.0000E+000   7.9109E-005
1526.60   0.0000E+000   4.4823E-005
1526.65   0.0000E+000   2.5059E-005
1526.70   0.0000E+000   1.3835E-005
1526.75   0.0000E+000   7.5637E-006
1526.80   0.0000E+000   4.1269E-006
1526.85   0.0000E+000   2.3007E-006
1526.90   0.0000E+000   1.3968E-006
1526.95   0.0000E+000   1.0500E-006
1527.00   0.0000E+000   1.0984E-006
1527.05   0.0000E+000   1.5258E-006
1527.10   0.0000E+000   2.4507E-006
1527.15   0.0000E+000   4.1557E-006
1527.20   0.0000E+000   7.1649E-006
1527.25   0.0000E+000   1.2383E-005
1527.30   0.0000E+000   2.1324E-005
1527.35   0.0000E+000   3.6468E-005
1527.40   0.0000E+000   6.1818E-005
1527.45   0.0000E+000   1.0372E-004
1527.50   0.0000E+000   1.7206E-004
1527.55   0.0000E+000   2.8203E-004
1527.60   0.0000E+000   4.5654E-004
1527.65   0.0000E+000   7.2956E-004
1527.70   0.0000E+000   1.1506E-003
1527.75   0.0000E+000   1.7906E-003
1527.80   0.0000E+000   2.7491E-003
1527.85   0.0000E+000   4.1638E-003
1527.90   0.0000E+000   6.2210E-003
1527.95   0.0000E+000   9.1679E-003
1528.00   9.5798E-005   1.3326E-002
1528.05   0.0000E+000   1.9106E-002
1528.10   0.0000E+000   2.7016E-002
1528.15   0.0000E+000   3.7678E-002
1528.20   0.0000E+000   5.1826E-002
1528.25   0.0000E+000   7.0307E-002
1528.30   0.0000E+000   9.4069E-002
1528.35   0.0000E+000   1.2413E-001
1528.40   0.0000E+000   1.6155E-001
1528.45   0.0000E+000   2.0736E-001
1528.50   3.9494E-004   2.6251E-001
1528.55   0.0000E+000   3.2775E-001
1528.60   0.0000E+000   4.0358E-001
1528.65   0.0000E+000   4.9012E-001
1528.70   0.0000E+000   5.8705E-001
1528.75   0.0000E+000   6.9348E-001
1528.80   0.0000E+000   8.0794E-001
1528.85   0.0000E+000   9.2838E-001
1528.90   0.0000E+000   1.0521E+000
1528.95   0.0000E+000   1.1760E+000
1529.00   0.0000E+000   1.2964E+000
1529.05   0.0000E+000   1.4094E+000
1529.10   0.0000E+000   1.5114E+000
1529.15   0.0000E+000   1.5985E+000
1529.20   0.0000E+000   1.6674E+000
1529.25   1.0333E-001   1.7154E+000
1529.30   3.6660E+001   1.7406E+000
1529.35   0.0000E+000   1.7420E+000
1529.40   0.0000E+000   1.7195E+000
1529.45   0.0000E+000   1.6741E+000
1529.50   0.0000E+000   1.6076E+000
1529.55   0.0000E+000   1.5226E+000
1529.60   4.7693E-001   1.4225E+000
1529.65   0.0000E+000   1.3107E+000
1529.70   0.0000E+000   1.1913E+000
1529.75   0.0000E+000   1.0680E+000
1529.80   0.0000E+000   9.4444E-001
1529.85   0.0000E+000   8.2382E-001
1529.90   0.0000E+000   7.0886E-001
1529.95   0.0000E+000   6.0169E-001
1530.00   0.0000E+000   5.0384E-001
1530.05   0.0000E+000   4.1623E-001
1530.10   0.0000E+000   3.3927E-001
1530.15   0.0000E+000   2.7289E-001
1530.20   0.0000E+000   2.1665E-001
1530.25   1.6052E-002   1.6984E-001
1530.30   0.0000E+000   1.3156E-001
1530.35   0.0000E+000   1.0081E-001
1530.40   0.0000E+000   7.6576E-002
1530.45   0.0000E+000   5.7876E-002
1530.50   0.0000E+000   4.3796E-002
1530.55   0.0000E+000   3.3523E-002
1530.60   0.0000E+000   2.6356E-002
1530.65   0.0000E+000   2.1711E-002
1530.70   0.0000E+000   1.9109E-002
1530.75   0.0000E+000   1.8170E-002
1530.80   0.0000E+000   1.8593E-002
1530.85   0.0000E+000   2.0143E-002
1530.90   0.0000E+000   2.2630E-002
1530.95   0.0000E+000   2.5895E-002
1531.00   0.0000E+000   2.9796E-002
1531.05   0.0000E+000   3.4194E-002
1531.10   0.0000E+000   3.8951E-002
1531.15   0.0000E+000   4.3916E-002
1531.20   0.0000E+000   4.8933E-002
1531.25   0.0000E+000   5.3835E-002
1531.30   0.0000E+000   5.8450E-002
1531.35   0.0000E+000   6.2612E-002
1531.40   0.0000E+000   6.6162E-002
1531.45   0.0000E+000   6.8962E-002
1531.50   0.0000E+000   7.0898E-002
1531.55   1.5323E+000   7.1893E-002
1531.60   0.0000E+000   7.1908E-002
1531.65   0.0000E+000   7.0949E-002
1531.70   0.0000E+000   6.9063E-002
1531.75   0.0000E+000   6.6342E-002
1531.80   0.0000E+000   6.2919E-002
1531.85   0.0000E+000   5.8964E-002
1531.90   0.0000E+000   5.4682E-002
1531.95   0.0000E+000   5.0309E-002
1532.00   0.0000E+000   4.6120E-002
1532.05   0.0000E+000   4.2432E-002
1532.10   0.0000E+000   3.9618E-002
1532.15   0.0000E+000   3.8125E-002
1532.20   0.0000E+000   3.8507E-002
1532.25   0.0000E+000   4.1455E-002
1532.30   0.0000E+000   4.7843E-002
1532.35   0.0000E+000   5.8774E-002
1532.40   0.0000E+000   7.5631E-002
1532.45   1.8245E-003   1.0012E-001
1532.50   0.0000E+000   1.3430E-001
1532.55   0.0000E+000   1.8063E-001
1532.60   0.0000E+000   2.4192E-001
1532.65   0.0000E+000   3.2133E-001
1532.70   0.0000E+000   4.2227E-001
1532.75   0.0000E+000   5.4825E-001
1532.80   0.0000E+000   7.0272E-001
1532.85   0.0000E+000   8.8883E-001
1532.90   0.0000E+000   1.1091E+000
1532.95   0.0000E+000   1.3651E+000
1533.00   0.0000E+000   1.6573E+000
1533.05   0.0000E+000   1.9845E+000
1533.10   0.0000E+000   2.3435E+000
1533.15   0.0000E+000   2.7295E+000
1533.20   0.0000E+000   3.1353E+000
1533.25   0.0000E+000   3.5520E+000
1533.30   0.0000E+000   3.9685E+000
1533.35   0.0000E+000   4.3729E+000
1533.40   0.0000E+000   4.7522E+000
1533.45   0.0000E+000   5.0933E+000
1533.50   0.0000E+000   5.3837E+000
1533.55   0.0000E+000   5.6123E+000
1533.60   0.0000E+000   5.7701E+000
1533.65   1.2477E+002   5.8506E+000
1533.70   0.0000E+000   5.8506E+000
1533.75   0.0000E+000   5.7701E+000
1533.80   0.0000E+000   5.6123E+000
1533.85   0.0000E+000   5.3837E+000
1533.90   0.0000E+000   5.0933E+000
1533.95   0.0000E+000   4.7522E+000
1534.00   0.0000E+000   4.3729E+000
1534.05   0.0000E+000   3.9685E+000
1534.10   0.0000E+000   3.5519E+000
1534.15   0.0000E+000   3.1353E+000
1534.20   0.0000E+000   2.7294E+000
1534.25   0.0000E+000   2.3434E+000
1534.30   0.0000E+000   1.9842E+000
1534.35   0.0000E+000   1.6570E+000
1534.40   0.0000E+000   1.3647E+000
1534.45   0.0000E+000   1.1085E+000
1534.50   0.0000E+000   8.8798E-001
1534.55   0.0000E+000   7.0154E-001
1534.60   0.0000E+000   5.4661E-001
1534.65   0.0000E+000   4.2004E-001
1534.70   0.0000E+000   3.1833E-001
1534.75   0.0000E+000   2.3793E-001
1534.80   0.0000E+000   1.7538E-001
