1,503922	4671
1,5041176	4675
1,5043131	4711
1,5045085	4824
1,504704	4711
1,5048994	4624
1,5050949	4810
1,5052903	4637
1,5054857	4724
1,5056809	4673
1,5058762	4655
1,5060716	4763
1,5062667	4702
1,506462	4637
1,5066572	4701
1,5068524	4684
1,5070475	4764
1,5072427	4663
1,5074377	4660
1,5076329	4697
1,5078279	4663
1,5080228	4694
1,5082179	4641
1,5084128	4680
1,5086077	4719
1,5088027	4590
1,5089976	4621
1,5091923	4696
1,5093873	4496
1,509582	4783
1,5097768	4663
1,5099715	4587
1,5101663	4654
1,510361	4619
1,5105556	4644
1,5107503	4619
1,510945	4683
1,5111395	4679
1,5113341	4607
1,5115286	4640
1,5117232	4571
1,5119176	4595
1,512112	4623
1,5123066	4645
1,5125009	4657
1,5126953	4589
1,5128896	4621
1,5130839	4590
1,5132782	4540
1,5134726	4731
1,5136667	4516
1,5138609	4637
1,5140551	4658
1,5142494	4596
1,5144435	4658
1,5146376	4687
1,5148317	4558
1,5150257	4504
1,5152197	4602
1,5154136	4520
1,5156077	4691
1,5158017	4496
1,5159956	4621
1,5161895	4614
1,5163833	4647
1,5165771	4624
1,516771	4575
1,5169648	4573
1,5171586	4449
1,5173523	4661
1,5175461	4642
1,5177397	4580
1,5179334	4585
1,518127	4635
1,5183206	4660
1,5185142	4616
1,5187076	4675
1,5189011	4596
1,5190947	4578
1,5192881	4676
1,5194815	4635
1,5196749	4645
1,5198684	4618
1,5200617	4627
1,520255	4674
1,5204483	4516
1,5206416	4640
1,5208348	4595
1,521028	4558
1,5212213	4593
1,5214144	4652
1,5216075	4555
1,5218006	4700
1,5219938	4610
1,5221868	4652
1,5223799	4703
1,5225729	4572
1,5227658	4652
1,5229588	4571
1,5231516	4582
1,5233446	4586
1,5235374	4578
1,5237303	4521
1,523923	4683
1,5241158	4536
1,5243086	4549
1,5245013	4507
1,524694	4671
1,5248867	4533
1,5250794	4572
1,525272	4619
1,5254645	4619
1,5256571	4497
1,5258496	4655
1,5260421	4661
1,5262346	4601
1,526427	4518
1,5266196	4607
1,5268118	4675
1,5270042	4493
1,5271965	4480
1,5273889	4635
1,5275812	4577
1,5277734	4575
1,5279657	4491
1,5281578	4622
1,52835	4572
1,5285423	4658
1,5287342	4667
1,5289264	4563
1,5291184	4562
1,5293106	4657
1,5295024	4523
1,5296944	4616
1,5298865	4565
1,5300784	4688
1,5302702	4527
1,5304621	4547
1,530654	4655
1,5308459	4592
1,5310376	4690
1,5312294	4636
1,5314211	4526
1,5316128	4533
1,5318044	4603
1,5319961	4533
1,5321876	4668
1,5323793	4692
1,5325708	4556
1,5327623	4684
1,5329539	4533
1,5331454	4580
1,5333368	4560
1,5335282	4657
1,5337197	4632
1,533911	4625
1,5341023	4483
1,5342935	4611
1,5344849	4527
1,5346762	4555
1,5348674	4590
1,5350586	4626
1,5352497	4614
1,5354409	4616
1,535632	4666
1,5358231	4626
1,5360142	4468
1,5362052	4643
1,5363961	4695
1,5365871	4551
1,5367781	4652
1,5369689	4457
1,5371599	4565
1,5373507	4517
1,5375416	4644
1,5377324	4540
1,5379232	4630
1,5381138	4531
1,5383046	4541
1,5384953	4707
1,5386859	4580
1,5388765	4600
1,5390673	4616
1,5392578	4499
1,5394484	4613
1,5396388	4589
1,5398294	4599
1,5400198	4663
1,5402102	4597
1,5404006	4697
1,5405911	4459
1,5407814	4609
1,5409716	4519
1,541162	4580
1,5413523	4559
1,5415425	4594
1,5417327	4610
1,5419228	4505
1,5421131	4553
1,5423031	4534
1,5424931	4617
1,5426832	4602
1,5428733	4458
1,5430634	4607
1,5432533	4599
1,5434432	4504
1,5436332	4625
1,543823	4529
1,5440129	4556
1,5442028	4528
1,5443926	4465
1,5445822	4602
1,5447721	4268
1,5449618	4599
1,5451515	4425
1,5453411	4463
1,5455308	4541
1,5457203	4509
1,5459099	4391
1,5460995	4410
1,5462891	4623
1,5464785	4484
1,5466679	4560
1,5468575	4393
1,5470468	4460
1,5472362	4407
1,5474255	4520
1,5476148	4640
1,5478041	4463
1,5479934	4592
1,5481826	4556
1,5483718	4508
1,548561	4505
1,5487502	4442
1,5489392	4502
1,5491283	4509
1,5493174	4383
1,5495063	4547
1,5496955	4534
1,5498844	4378
1,5500734	4653
1,5502622	4540
1,550451	4470
1,5506399	4504
1,5508287	4489
1,5510175	4351
1,5512064	4587
1,5513951	4360
1,5515838	4447
1,5517725	4476
1,5519611	4430
1,5521497	4439
1,5523382	4387
1,5525268	4559
1,5527153	4440
1,5529039	4473
1,5530924	4436
1,5532807	4402
1,5534692	4549
1,5536577	4387
1,553846	4490
1,5540344	4428
1,5542226	4529
1,5544109	4500
1,5545992	4476
1,5547873	4525
1,5549755	4499
