1,503922	4700
1,5041176	4723
1,5043131	4754
1,5045085	4861
1,504704	4722
1,5048994	4692
1,5050949	4853
1,5052903	4691
1,5054857	4871
1,5056809	4939
1,5058762	4991
1,5060716	5142
1,5062667	5176
1,506462	5224
1,5066572	5298
1,5068524	5440
1,5070475	5531
1,5072427	5472
1,5074377	5438
1,5076329	5444
1,5078279	5358
1,5080228	5440
1,5082179	5350
1,5084128	5382
1,5086077	5338
1,5088027	5168
1,5089976	5144
1,5091923	5171
1,5093873	4927
1,509582	5164
1,5097768	5019
1,5099715	4889
1,5101663	4916
1,510361	4863
1,5105556	4828
1,5107503	4781
1,510945	4809
1,5111395	4804
1,5113341	4690
1,5115286	4751
1,5117232	4648
1,5119176	4670
1,512112	4724
1,5123066	4712
1,5125009	4713
1,5126953	4652
1,5128896	4670
1,5130839	4654
1,5132782	4614
1,5134726	4774
1,5136667	4552
1,5138609	4701
1,5140551	4725
1,5142494	4630
1,5144435	4700
1,5146376	4715
1,5148317	4571
1,5150257	4566
1,5152197	4645
1,5154136	4576
1,5156077	4728
1,5158017	4541
1,5159956	4662
1,5161895	4663
1,5163833	4663
1,5165771	4675
1,516771	4606
1,5169648	4628
1,5171586	4483
1,5173523	4692
1,5175461	4654
1,5177397	4626
1,5179334	4621
1,518127	4675
1,5183206	4714
1,5185142	4643
1,5187076	4723
1,5189011	4690
1,5190947	4663
1,5192881	4794
1,5194815	4763
1,5196749	4799
1,5198684	4746
1,5200617	4776
1,520255	4792
1,5204483	4653
1,5206416	4764
1,5208348	4708
1,521028	4665
1,5212213	4703
1,5214144	4756
1,5216075	4644
1,5218006	4787
1,5219938	4703
1,5221868	4743
1,5223799	4750
1,5225729	4660
1,5227658	4696
1,5229588	4643
1,5231516	4598
1,5233446	4619
1,5235374	4610
1,5237303	4571
1,523923	4830
1,5241158	4745
1,5243086	4834
1,5245013	4843
1,524694	5058
1,5248867	4971
1,5250794	5054
1,525272	5148
1,5254645	5162
1,5256571	4972
1,5258496	5129
1,5260421	5102
1,5262346	4970
1,526427	4858
1,5266196	4898
1,5268118	4966
1,5270042	4779
1,5271965	4723
1,5273889	4861
1,5275812	4752
1,5277734	4746
1,5279657	4628
1,5281578	4754
1,52835	4663
1,5285423	4778
1,5287342	4786
1,5289264	4683
1,5291184	4687
1,5293106	4797
1,5295024	4672
1,5296944	4795
1,5298865	4705
1,5300784	4856
1,5302702	4714
1,5304621	4706
1,530654	4790
1,5308459	4750
1,5310376	4802
1,5312294	4726
1,5314211	4652
1,5316128	4640
1,5318044	4698
1,5319961	4638
1,5321876	4748
1,5323793	4770
1,5325708	4577
1,5327623	4779
1,5329539	4700
1,5331454	4824
1,5333368	4875
1,5335282	5005
1,5337197	5075
1,533911	5122
1,5341023	4995
1,5342935	5193
1,5344849	5122
1,5346762	5103
1,5348674	5071
1,5350586	5101
1,5352497	5008
1,5354409	5015
1,535632	5006
1,5358231	4942
1,5360142	4756
1,5362052	4911
1,5363961	4922
1,5365871	4777
1,5367781	4836
1,5369689	4604
1,5371599	4693
1,5373507	4635
1,5375416	4746
1,5377324	4656
1,5379232	4694
1,5381138	4572
1,5383046	4576
1,5384953	4779
1,5386859	4670
1,5388765	4678
1,5390673	4706
1,5392578	4607
1,5394484	4732
1,5396388	4738
1,5398294	4743
1,5400198	4841
1,5402102	4775
1,5404006	4896
1,5405911	4690
1,5407814	4795
1,5409716	4721
1,541162	4742
1,5413523	4732
1,5415425	4734
1,5417327	4747
1,5419228	4642
1,5421131	4681
1,5423031	4663
1,5424931	4681
1,5426832	4765
1,5428733	4639
1,5430634	4837
1,5432533	4853
1,5434432	4832
1,5436332	4960
1,543823	4921
1,5440129	4971
1,5442028	4966
1,5443926	4919
1,5445822	5011
1,5447721	4589
