1,503922	4723
1,5041176	4744
1,5043131	4749
1,5045085	4896
1,504704	4751
1,5048994	4679
1,5050949	4855
1,5052903	4712
1,5054857	4875
1,5056809	4924
1,5058762	5008
1,5060716	5150
1,5062667	5197
1,506462	5224
1,5066572	5323
1,5068524	5449
1,5070475	5550
1,5072427	5476
1,5074377	5453
1,5076329	5456
1,5078279	5390
1,5080228	5411
1,5082179	5359
1,5084128	5368
1,5086077	5370
1,5088027	5189
1,5089976	5190
1,5091923	5205
1,5093873	4967
1,509582	5167
1,5097768	5065
1,5099715	4901
1,5101663	4961
1,510361	4883
1,5105556	4866
1,5107503	4795
1,510945	4808
1,5111395	4822
1,5113341	4729
1,5115286	4783
1,5117232	4633
1,5119176	4676
1,512112	4706
1,5123066	4721
1,5125009	4713
1,5126953	4667
1,5128896	4698
1,5130839	4683
1,5132782	4610
1,5134726	4802
1,5136667	4555
1,5138609	4706
1,5140551	4719
1,5142494	4622
1,5144435	4703
1,5146376	4736
1,5148317	4616
1,5150257	4577
1,5152197	4661
1,5154136	4575
1,5156077	4736
1,5158017	4562
1,5159956	4667
1,5161895	4655
1,5163833	4694
1,5165771	4681
1,516771	4618
1,5169648	4621
1,5171586	4489
1,5173523	4717
1,5175461	4680
1,5177397	4609
1,5179334	4626
1,518127	4696
1,5183206	4722
1,5185142	4648
1,5187076	4762
1,5189011	4702
1,5190947	4704
1,5192881	4789
1,5194815	4761
1,5196749	4801
1,5198684	4779
1,5200617	4789
1,520255	4798
1,5204483	4656
1,5206416	4771
1,5208348	4742
1,521028	4695
1,5212213	4697
1,5214144	4775
1,5216075	4653
1,5218006	4797
1,5219938	4725
1,5221868	4748
1,5223799	4755
1,5225729	4664
1,5227658	4725
1,5229588	4650
1,5231516	4605
1,5233446	4618
1,5235374	4611
1,5237303	4592
1,523923	4841
1,5241158	4781
1,5243086	4844
1,5245013	4868
1,524694	5076
1,5248867	5013
1,5250794	5067
1,525272	5161
1,5254645	5183
1,5256571	4999
1,5258496	5139
1,5260421	5089
1,5262346	4990
1,526427	4894
1,5266196	4927
1,5268118	4962
1,5270042	4788
1,5271965	4758
1,5273889	4862
1,5275812	4768
1,5277734	4743
1,5279657	4671
1,5281578	4771
1,52835	4704
1,5285423	4786
1,5287342	4803
1,5289264	4694
1,5291184	4709
1,5293106	4801
1,5295024	4685
1,5296944	4800
1,5298865	4714
1,5300784	4894
1,5302702	4727
1,5304621	4728
1,530654	4823
1,5308459	4776
1,5310376	4787
1,5312294	4757
1,5314211	4663
1,5316128	4640
1,5318044	4684
1,5319961	4675
1,5321876	4754
1,5323793	4798
1,5325708	4632
1,5327623	4802
1,5329539	4732
1,5331454	4833
1,5333368	4902
1,5335282	5038
1,5337197	5094
1,533911	5132
1,5341023	5004
1,5342935	5199
1,5344849	5121
1,5346762	5118
1,5348674	5079
1,5350586	5086
1,5352497	5035
1,5354409	5038
1,535632	5019
1,5358231	4998
1,5360142	4769
1,5362052	4920
1,5363961	4946
1,5365871	4786
1,5367781	4856
1,5369689	4629
1,5371599	4703
1,5373507	4664
1,5375416	4751
1,5377324	4656
1,5379232	4707
1,5381138	4585
1,5383046	4611
1,5384953	4775
1,5386859	4656
1,5388765	4676
1,5390673	4707
1,5392578	4621
1,5394484	4742
1,5396388	4738
1,5398294	4802
1,5400198	4863
1,5402102	4791
1,5404006	4912
1,5405911	4733
1,5407814	4836
1,5409716	4719
1,541162	4766
1,5413523	4742
1,5415425	4774
1,5417327	4779
1,5419228	4643
1,5421131	4702
1,5423031	4658
1,5424931	4696
1,5426832	4752
1,5428733	4667
1,5430634	4851
1,5432533	4858
1,5434432	4855
1,5436332	4974
1,543823	4935
1,5440129	4991
1,5442028	4967
1,5443926	4957
