1,503922	4664
1,5041176	4693
1,5043131	4720
1,5045085	4835
1,504704	4711
1,5048994	4615
1,5050949	4805
1,5052903	4639
1,5054857	4705
1,5056809	4629
1,5058762	4678
1,5060716	4707
1,5062667	4677
1,506462	4649
1,5066572	4693
1,5068524	4692
1,5070475	4741
1,5072427	4644
1,5074377	4648
1,5076329	4657
1,5078279	4640
1,5080228	4674
1,5082179	4664
1,5084128	4671
1,5086077	4713
1,5088027	4592
1,5089976	4621
1,5091923	4686
1,5093873	4498
1,509582	4784
1,5097768	4661
1,5099715	4581
1,5101663	4622
1,510361	4629
1,5105556	4615
1,5107503	4643
1,510945	4634
1,5111395	4665
1,5113341	4609
1,5115286	4648
1,5117232	4517
1,5119176	4587
1,512112	4623
1,5123066	4638
1,5125009	4612
1,5126953	4572
1,5128896	4600
1,5130839	4574
1,5132782	4518
1,5134726	4728
1,5136667	4503
1,5138609	4627
1,5140551	4653
1,5142494	4589
1,5144435	4661
1,5146376	4681
1,5148317	4543
1,5150257	4523
1,5152197	4611
1,5154136	4517
1,5156077	4697
1,5158017	4496
1,5159956	4572
1,5161895	4599
1,5163833	4638
1,5165771	4619
1,516771	4578
1,5169648	4567
1,5171586	4441
1,5173523	4639
1,5175461	4631
1,5177397	4578
1,5179334	4577
1,518127	4637
1,5183206	4660
1,5185142	4591
1,5187076	4670
1,5189011	4607
1,5190947	4595
1,5192881	4673
1,5194815	4617
1,5196749	4659
1,5198684	4617
1,5200617	4624
1,520255	4637
1,5204483	4509
1,5206416	4615
1,5208348	4612
1,521028	4585
1,5212213	4592
1,5214144	4664
1,5216075	4554
1,5218006	4693
1,5219938	4632
1,5221868	4675
1,5223799	4666
1,5225729	4578
1,5227658	4642
1,5229588	4578
1,5231516	4555
1,5233446	4583
1,5235374	4577
1,5237303	4498
1,523923	4678
1,5241158	4529
1,5243086	4573
1,5245013	4481
1,524694	4644
1,5248867	4531
1,5250794	4562
1,525272	4599
1,5254645	4616
1,5256571	4473
1,5258496	4673
1,5260421	4669
1,5262346	4593
1,526427	4511
1,5266196	4587
1,5268118	4687
1,5270042	4479
1,5271965	4474
1,5273889	4622
1,5275812	4579
1,5277734	4538
1,5279657	4505
1,5281578	4594
1,52835	4538
1,5285423	4632
1,5287342	4642
1,5289264	4508
1,5291184	4549
1,5293106	4624
1,5295024	4517
1,5296944	4624
1,5298865	4526
1,5300784	4663
1,5302702	4533
1,5304621	4566
1,530654	4670
1,5308459	4596
1,5310376	4665
1,5312294	4600
1,5314211	4516
1,5316128	4520
1,5318044	4582
1,5319961	4538
1,5321876	4638
1,5323793	4714
1,5325708	4531
1,5327623	4681
1,5329539	4519
1,5331454	4575
1,5333368	4509
1,5335282	4631
1,5337197	4629
1,533911	4630
1,5341023	4474
1,5342935	4600
1,5344849	4527
1,5346762	4526
1,5348674	4567
1,5350586	4607
1,5352497	4599
1,5354409	4620
1,535632	4627
1,5358231	4628
1,5360142	4460
1,5362052	4619
1,5363961	4657
1,5365871	4567
1,5367781	4662
1,5369689	4443
1,5371599	4550
1,5373507	4522
1,5375416	4639
1,5377324	4533
1,5379232	4640
1,5381138	4516
1,5383046	4523
1,5384953	4692
1,5386859	4596
1,5388765	4594
1,5390673	4624
1,5392578	4492
1,5394484	4596
1,5396388	4571
1,5398294	4603
1,5400198	4649
1,5402102	4579
1,5404006	4681
1,5405911	4476
1,5407814	4568
1,5409716	4506
1,541162	4551
1,5413523	4540
1,5415425	4593
1,5417327	4601
1,5419228	4500
1,5421131	4543
1,5423031	4534
1,5424931	4585
1,5426832	4597
1,5428733	4462
1,5430634	4587
1,5432533	4568
1,5434432	4518
1,5436332	4584
1,543823	4538
1,5440129	4549
1,5442028	4506
1,5443926	4469
1,5445822	4604
1,5447721	4259
1,5449618	4573
1,5451515	4407
1,5453411	4452
